precinct,Total,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Some Other Race,Two or more races
821900,1329.8251500000001,117.15887,55.635695000000005,15.262569,905.772908,11.612661,89.06635999999999,135.31608699999998
823720,1557.0,155.0,93.0,1.0,1140.0,2.0,21.0,145.0
821910,964.17485,84.84112999999999,23.364305,3.737431,706.227092,14.387339,67.93364,63.683913
823700,1256.134563,99.96723,45.0,2.380338,985.282028,1.0,34.93446,87.57050699999999
821930,746.301573,93.278446,51.345976,0.293247,487.93247,17.293247,61.759482,34.398705
823600,1236.2287119999999,138.110107,42.951941,3.657716,848.367878,5.884745,99.330342,97.925983
821920,542.0,32.0,49.0,3.0,371.0,0.0,57.0,30.0
423820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423810,24.0,4.0,3.0,0.0,2.0,0.0,11.0,4.0
830220,1802.836883,228.454762,32.163731,2.320287,1390.74678,17.320287,47.163731,84.667305
851520,1191.37615,423.78925200000003,34.329058,11.386511,417.84832900000004,16.408663,134.884991,152.72934600000002
830700,1901.637324,178.370305,14.836079,7.203499,1514.984574,20.601717,59.004312999999996,106.636837
830210,2154.817496,221.21160600000002,38.805126,6.550552,1701.724352,10.671212,50.41639,125.438258
831410,2195.266107,314.25929199999996,99.49506,10.858689,1428.984757,20.191111,123.996317,197.480881
831400,1605.733893,277.740708,47.504940000000005,10.141311,1020.015243,17.808889,82.003683,150.519119
830800,856.0,80.0,12.0,3.0,654.0,36.0,22.0,49.0
830310,2370.684531,199.661016,60.421194,2.919204,1926.9962879999998,6.754129,53.577059,120.35564099999999
830300,1593.447269,120.240384,24.578806,1.080796,1363.097112,6.245871,13.422941,64.78135900000001
830230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830600,2267.4691359999997,211.682348,106.177172,4.796488,1790.05176,6.398244,63.0,85.363124
830200,1005.213821,233.432232,38.031143,2.129161,606.435468,6.008501000000001,32.419879,86.757437
831300,1857.677836,310.825574,41.340782,9.742396,1272.178768,7.0,123.166356,93.42396
821700,2043.82143,334.772932,75.903808,18.124736,1201.623433,17.562368,160.46410600000002,235.370047
823400,1305.833248,138.373573,59.698387,2.953598,874.7589310000001,13.953598,72.0,144.095161
823520,1001.166752,169.626427,30.301613,8.046402,533.2410689999999,8.046402,96.0,155.90483899999998
823410,451.0,38.0,19.0,4.0,320.0,14.0,25.0,31.0
823510,1233.0,237.0,93.0,13.0,509.0,9.0,213.0,159.0
821750,624.056245,69.581646,39.42342,5.58775,399.274777,5.014513,57.446066,47.728073
821720,54.251352,4.698936,3.844584,0.854352,37.021919999999994,0.284784,4.1293679999999995,3.417408
821740,27.505152000000002,2.382336,1.9491840000000002,0.43315200000000004,18.769920000000003,0.144384,2.0935680000000003,1.7326080000000001
831220,52.092473999999996,15.740172,0.374766,0.374766,27.357917999999998,1.499064,0.749532,5.996256
424310,38.381348,10.523918,0.619054,0.0,13.619188,0.619054,4.952432,8.047702
464710,3.187988,2.26274,0.002519,0.0,0.464914,0.0,0.44384599999999996,0.013969
475640,292.87272300000006,165.07560900000001,7.723801,0.0,70.91863900000001,0.000752,6.326891,42.827031
450200,1818.998902,435.999838,145.999973,8.999991,777.999433,7.999991,228.999892,212.999784
472920,611.707572,403.759363,12.137055,0.0,111.660906,1.618274,25.892384,56.63959
440800,1420.2319659999998,381.674548,68.662692,5.955354,544.3592140000001,26.978811999999998,202.912464,189.688882
473000,408.830526,214.554745,8.278206999999998,4.0,92.29156300000001,3.361173,20.575921999999995,65.768916
473200,713.463657,403.59553600000004,16.499203,7.362578,143.03085900000002,2.110736,36.467211999999996,104.39753300000001
440900,2158.321053,532.358438,90.843628,30.229999,824.9291750000001,26.230461000000002,352.295235,301.434117
476110,1442.427597,370.795667,72.95392600000001,4.0,786.6294009999999,2.001031,47.674371,158.373201
422500,1604.096329,207.657686,110.657686,21.377745,619.79941,96.657686,370.386234,177.55988200000002
422910,2371.4660599999997,210.245045,204.490295,10.701139999999999,1257.600905,76.030605,459.160625,153.237445
450400,1326.0,319.0,64.0,7.0,709.0,3.0,119.0,105.0
472000,902.029633,435.354406,38.705771999999996,1.24952,291.823559,2.537633,32.096182,100.26256099999999
473100,842.811623,396.54171999999994,23.653354999999998,0.0,239.259311,5.5996179999999995,57.037117,120.720502
431100,1951.1965,458.69206399999996,334.379989,55.598149,350.571168,26.863976,437.01033199999995,288.080822
422400,2047.375763,314.10182699999996,227.97219,27.616448000000002,686.649653,83.23227,515.2508809999999,192.55249399999997
422300,1311.624237,211.89817299999999,88.02781,26.383552,437.350347,77.76773,307.749119,162.447506
441300,1631.3575660000001,394.387876,83.419528,35.387205,496.90437299999996,17.0,396.0,208.25858399999998
471800,1368.8394270000001,543.590602,78.43175299999999,10.556373,476.61783700000007,13.339996,42.636284999999994,203.666581
472100,1088.152722,537.644278,30.226913000000003,6.451772999999999,333.403123,7.941584000000001,38.340676,134.144375
431130,1039.637602,326.215793,147.045822,27.222174999999996,127.53864100000001,10.588605,268.67591300000004,132.350653
431400,367.65473,93.806224,74.70080300000001,2.1149,70.58798900000001,1.13405,78.483867,46.826897
491120,871.043611,249.13013899999999,185.504754,10.488733,165.256687,7.4141010000000005,114.503331,138.745866
421300,1970.2174670000002,311.12034500000004,103.324164,46.873415,399.8957970000001,70.91684000000001,716.0888849999999,321.998021
421200,1861.0,343.0,129.0,32.0,534.0,82.0,457.0,284.0
491210,1547.4649090000003,557.326617,238.34224600000002,11.191354,297.022969,24.329529,222.05755100000005,197.194643
491100,1452.6902560000003,369.83827299999996,275.798871,17.847815,377.93171599999994,30.445782,165.461828,215.365971
421100,2451.0,313.0,335.0,10.0,649.0,68.0,812.0,264.0
442100,1003.670753,288.303468,44.928475000000006,16.0,246.444657,1.789625,238.226324,167.978204
442000,1042.116921,287.10092,32.025239,31.0,287.428029,4.097799,215.849672,184.615262
471700,888.588609,340.35148499999997,46.932068,17.246083000000002,321.063674,4.49217,76.623277,81.879852
470600,1622.871016,843.8730670000001,105.88835399999998,15.767638000000002,276.17882999999995,10.779122,158.347804,212.036201
470900,1134.556722,369.797281,112.55542700000001,20.2181,224.400353,19.509519,189.230884,198.845158
420900,1417.2203459999998,232.18943900000002,146.09033300000002,30.874652000000005,415.31958900000006,20.618386,377.607376,194.52057099999996
481100,345.189237,89.94094700000001,7.531689999999999,9.951087000000001,60.742349000000004,2.609979,130.231233,44.181951999999995
447700,599.004551,143.99940600000002,105.99811,3.001416,157.000942,6.99991,107.99892,74.005847
432030,1415.0720740000002,183.830129,140.233781,10.0,765.590817,33.0,171.210956,111.206391
481110,68.740845,11.768695,2.238525,3.429345,8.051314999999999,3.143115,21.249355,18.860495
481200,3061.1685589999997,592.9211379999999,260.69522800000004,75.877194,410.823136,64.58121700000001,1216.2273989999999,440.043247
447710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470500,863.770507,379.05245799999994,61.641422999999996,16.028388999999997,175.16180699999998,1.8286799999999999,111.620417,118.437333
470400,1086.0844379999999,470.24099799999993,80.10589499999999,15.222923999999999,191.98597800000002,9.064710000000002,160.82911099999998,158.634822
480010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470100,354.71983,160.581595,23.274297999999998,5.9656970000000005,92.483318,1.295396,28.676048,42.443478
430770,361.23471900000004,90.82238100000001,83.014122,5.342493,73.97298,4.931532000000001,55.479735000000005,47.671476000000006
432010,1308.979022,142.474079,146.746083,7.153208,735.950383,0.0,146.290756,130.364513
432020,1979.729648,320.962252,269.642544,20.951631999999996,357.82952,29.71992,729.873884,250.749896
481300,1328.3667209999999,278.50590800000003,124.19737199999999,45.106076,174.924669,16.445214,499.188931,189.998551
481410,1143.0,395.0,95.0,18.0,174.0,37.0,269.0,155.0
430100,909.371213,137.544901,55.146968,37.87909,93.80142599999999,17.068006,435.86175199999997,132.06906999999998
430740,96.06903,22.423364,4.402124,6.0,1.206372,0.0,41.825488,20.211682
430710,51.93097,17.576636,1.597876,0.0,4.793628,0.0,19.174512,8.788318
430600,2901.572601,674.078749,473.717927,44.042354,639.257942,32.0,639.8263870000001,398.64924199999996
481310,61.0,26.0,0.0,1.0,7.0,0.0,15.0,12.0
481420,128.0,26.0,9.0,3.0,28.0,1.0,46.0,15.0
482050,72.28916400000001,27.967999000000002,5.007221,4e-06,5.033951,1.347234,20.025231,12.907524
430510,162.835876,27.660538,17.885327,1.6650749999999999,34.818937999999996,0.0,56.963027,23.842971000000002
430400,1050.6673010000002,276.15739099999996,72.424243,8.729729999999998,161.99315299999998,20.157374,387.93694600000003,123.268464
430470,2.991272,0.532872,0.13137000000000001,0.0,0.284635,0.219258,1.448458,0.37467900000000004
482030,57.388834,8.675113999999999,10.009634,8e-06,10.009638,0.667308,18.017506,10.009626
482010,128.39569799999998,30.14291,13.768946,1.488468,14.515588999999997,0.744234,55.45176699999999,12.283783999999999
481430,1.48092,0.5289,0.0,0.0,0.10578,0.0,0.42312,0.42312
481440,26.511744,9.46848,0.0,0.0,1.893696,0.0,7.574784,7.574784
430450,13.322865,3.127977,1.428829,0.154468,1.506063,0.077234,5.753933,1.2743609999999999
420500,3223.390581,639.304505,395.364731,24.23438,1116.398859,169.915287,504.307407,373.865412
420400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420310,399.86149600000005,113.683784,39.329187,3.848122,94.34185599999999,9.949392,71.17747899999999,67.531676
420410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420300,15.138968,5.31636,1.6708560000000001,0.151896,4.658144,0.050632,1.8227520000000001,1.468328
420620,1892.855971,279.74669800000004,127.01596,17.053734,1116.023148,33.922489,148.031541,171.06240100000002
441100,2078.167143,517.489644,97.8681,34.665853,593.011585,35.657317,512.666252,286.808392
420600,1651.3971199999999,376.57596099999995,132.33693599999998,16.97894,688.4519310000001,36.040831999999995,175.367559,225.64496099999997
421000,1486.599323,257.804164,69.715813,16.813731,485.25867500000004,70.346464,345.830238,240.830238
441000,1648.2626510000002,428.20532199999997,67.306266,19.826435,532.134917,16.392272000000002,356.395634,228.001805
420510,21.650059,2.340368,8.190842,3.510334,0.587235,1.17015,1.1704459999999999,4.680684
420340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440210,137.0,64.0,3.0,0.0,26.0,0.0,39.0,5.0
440200,1380.974701,443.890295,21.672471,16.0,349.91873,16.331308,294.385622,238.776275
440500,1117.1374259999998,352.065202,27.503754,9.912959,329.765411,21.464185999999998,224.597852,151.82806200000002
440400,1230.742139,395.160259,34.509532,16.246379,295.061074,12.121495,302.927775,174.71562500000002
440610,1369.051343,376.993775,58.701899000000004,23.696623,464.84005399999995,10.016929000000001,220.70003899999998,214.10202399999997
440600,816.037384,252.794996,30.880118,4.7001,289.844252,2.420138,117.073212,118.324568
440100,1261.722914,421.55273,37.776575,7.82573,438.4508,14.479462999999999,171.446154,170.191462
450300,1114.001098,275.000162,34.000027,4.000009,504.000567,4.000009,181.000108,112.000216
484000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440700,1295.7382109999999,375.975166,44.350021,19.056728999999997,416.63505799999996,6.653247,299.408545,133.659445
440300,1929.255388,422.45173,69.50540700000002,20.496634,715.1453140000001,15.254371999999998,404.19118900000007,282.210742
422200,1163.6960199999999,194.141245,56.380669999999995,17.563355,320.779255,85.96954,260.53618,228.325775
422210,1046.338,123.86042,70.62013999999999,18.43669,386.24527,105.03091,235.4676,106.67697
422000,2068.57093,433.017564,95.03938199999999,22.200236,769.53728,36.943804,336.115698,375.716966
422100,1387.5640899999999,272.766754,106.227619,3.507179,487.079382,94.852071,227.229235,195.90185
422110,851.836587,202.429082,91.056568,17.67909,242.661943,40.80146500000001,107.94052700000002,149.267912
483000,2960.6970579999997,491.246992,299.481678,40.603916,290.547692,44.33986,1312.5135639999999,481.963356
420700,1985.181666,379.662304,83.22076799999999,50.461033,509.753218,51.402596,572.3895620000001,338.292185
420710,174.93409400000002,31.110454,9.995345,4.868335,28.223217,0.260255,79.58244900000001,20.894039
420220,32.0,7.0,14.0,0.0,1.0,3.0,2.0,5.0
420230,2793.873584,231.953872,109.49784500000001,65.136955,258.928751,83.03568399999999,1641.9136180000003,403.406859
420240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481810,1183.302942,177.753008,191.518322,32.396084,144.452308,9.66014,511.486436,116.036644
420020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442200,1456.6144829999998,295.09245799999997,103.457533,22.740884,284.659529,24.357897,514.691961,211.61422100000001
420010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481500,2595.27837,528.275024,203.26604600000002,49.04998,393.80321499999997,57.866621,911.146302,451.8711819999999
430150,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
481530,92.82025900000001,10.687194,4.354042,4.156131,5.343597,0.989555,50.467305,16.822435
481510,235.987456,32.40992,31.055872,1.940992,58.849344,7.970496,48.203392,55.55744
420610,20.000022,0.0,2e-06,0.0,1.0,4.000003,4.000012,11.000005
420250,963.9030630000001,201.58285600000002,49.961012000000004,28.4273,218.29373900000002,26.31947,289.931282,149.387404
420200,1116.2756540000003,112.352188,100.54513800000001,21.56717,282.552808,18.384186,451.564146,129.31001799999999
441400,2464.0,460.0,119.0,86.0,789.0,37.0,696.0,277.0
420360,27.0,5.0,0.0,7.0,8.0,0.0,0.0,7.0
420370,18.0,6.0,1.0,0.0,4.0,1.0,1.0,5.0
420910,344.52138,72.550928,29.464930000000003,0.757989,75.354623,10.732552,107.38977799999999,48.27058
420810,138.860467,28.28145,2.64156,1.784815,34.816818999999995,0.0,56.274725000000004,15.061098000000001
420800,661.445961,118.29008599999999,34.575858,17.394319,114.09519,20.939868999999998,234.299279,121.85136
420050,383.708839,70.701299,7.184271,9.224568999999999,75.800336,8.141653999999999,153.694203,58.962506999999995
420260,64.817032,14.337408,4.779136,2.538916,12.246536,0.597392,20.610024000000003,9.70762
420030,342.0,39.0,0.0,2.0,12.0,7.0,201.0,81.0
420060,234.048,38.16,16.96,0.848,41.552,9.328,76.32,50.879999999999995
420040,196.210348,18.827812,20.083835999999998,1.115964,112.063256,1.23996,21.423696,21.455824
481540,355.52631799999995,51.419523999999996,22.553867999999998,14.17111,23.78709,5.944557999999999,181.933578,55.71659
481520,273.149184,48.370168,16.360498,9.247238,25.607736,8.535912,136.574592,28.45304
481820,294.54866100000004,31.322148000000002,12.046980000000001,15.058725,29.515101,2.409396,181.307049,22.889262000000002
481800,2077.850538,371.917108,210.60255999999998,76.465304,322.195194,42.176662,762.550362,291.943348
430160,17.097728000000004,1.554496,0.855289,1.08769,1.3995180000000003,0.9323640000000001,9.636236,1.6321350000000001
481910,395.52901199999997,77.133376,65.487436,13.660408,60.028254000000004,5.443886,138.38816599999998,35.387486
481400,1244.0,263.0,127.0,18.0,143.0,19.0,450.0,224.0
430440,15.950242000000001,3.19494,0.688149,0.0,3.440745,0.018431,2.955337,5.65264
430410,6.857862000000001,1.246884,0.311721,0.0,1.558605,0.0,1.246884,2.493768
430020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481900,1259.840614,117.257566,107.659565,21.559697,174.58444500000002,21.126366,661.6346120000001,156.018363
481940,40.939218000000004,3.362158,4.746576,1.779966,5.339898,0.0,19.7774,5.93322
481550,6.928068000000001,0.7976880000000001,0.324984,0.310212,0.39884400000000003,0.07386000000000001,3.7668600000000003,1.25562
430140,17.993682,2.9972320000000003,0.002352,0.9994040000000001,7.9908220000000005,0.0,5.00241,1.001462
481930,11.471841000000001,0.944381,1.326984,0.49909699999999996,1.5046810000000002,0.0,5.53649,1.6602080000000001
481920,194.451339,20.677851999999998,7.9530199999999995,9.941275,19.484899,1.590604,119.692951,15.110738
430110,5.531784,0.899748,0.0,0.033324,0.799776,0.0,3.49902,0.299916
481960,14.208124000000002,0.320484,0.854624,0.106828,0.854624,0.427312,9.08038,2.563872
481970,14.582652000000001,0.328932,0.877152,0.109644,0.877152,0.438576,9.319740000000001,2.631456
481950,21.698361,1.781991,2.515752,0.943407,2.830221,0.0,10.4823,3.1446899999999998
430120,0.019587999999999998,0.003186,0.0,0.000118,0.002832,0.0,0.01239,0.001062
430130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430430,199.922555,47.983115,2.9974550000000004,5.00002,24.994735000000002,3.00001,72.962525,42.984695
482020,20.212128999999997,9.62395,1.924266,2.886399,0.962657,0.0,4.812761,0.002096
482000,182.22279,42.782742000000006,19.542734000000003,2.112728,20.599098,1.056364,78.69911800000001,17.430006000000002
482040,18.605505,4.368249,1.9953729999999998,0.215716,2.103231,0.107858,8.035421,1.7796569999999998
430420,3.0325320000000002,0.903955,0.31567900000000004,0.139541,0.290782,0.01297,1.1556,0.214005
430500,12.697872,2.308704,1.491038,0.144294,2.6934880000000003,0.0,4.376918,1.68343
447040,23.998943999999998,1.999912,0.0,0.0,2.9998679999999998,0.0,0.999956,17.999208
456900,698.8154360000001,275.223522,84.91604,11.336684,237.60188699999998,0.926734,26.347566999999998,62.463001999999996
447010,73.234656,18.308488,7.0664,0.0,22.484132,0.0,16.060043999999998,9.315592
447020,29.54157,2.954157,0.0,0.0,7.877752,0.984719,0.0,17.724942
456620,103.915013,25.0,8.986581000000001,1.991054,38.968689,1.991054,4.0,22.977635
456600,726.451278,247.30473999999998,82.572404,6.31166,261.080407,7.056702,26.421408999999997,95.70395599999999
456700,732.036812,248.769408,91.806664,1.351656,255.61500999999998,5.5461480000000005,28.996181999999997,99.95174399999999
443710,113.228346,28.306794000000004,10.925354,0.0,34.76301,6.5e-05,24.830350000000003,14.402773000000002
447110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456610,25.694726000000003,9.70167,2.704708,0.0,8.702104,0.470384,1.234758,2.8811020000000003
443700,604.350406,225.065717,69.970422,15.009751,161.251206,2.00897,74.44480499999999,56.599534999999996
447120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447100,544.599522,139.829607,134.923305,2.453151,89.131153,0.0,90.766587,87.49571900000001
455500,1091.645919,302.517592,93.63268099999999,25.807154,322.805312,5.924921,214.936848,126.021411
455400,2118.8381269999995,530.999229,333.65569000000005,18.537333,525.949334,16.782847,459.472641,233.44105299999998
443800,628.98784,165.99776,56.99728,24.999200000000002,149.99824,1.0,158.99648,70.99888
454700,711.2994609999998,161.923063,76.37844399999999,13.088815,254.378027,12.999959,97.986581,94.544572
442820,859.0,140.0,98.0,23.0,187.0,5.0,235.0,171.0
443500,2615.0,372.0,534.0,44.0,487.0,16.0,790.0,372.0
442800,1048.0143,170.002002,124.001378,25.000286,279.00572,24.0,274.00351,152.001404
442700,2192.9857,345.997998,131.998622,24.999714,998.99428,17.0,399.99649,273.998596
443600,1022.0,170.0,68.0,33.0,300.0,14.0,285.0,152.0
456110,798.691138,126.053767,157.172337,6.66435,223.003222,3.387627,199.120718,83.289117
455900,1338.494176,360.0792,163.10608,22.469024,301.336064,17.0,312.300416,162.203392
455100,1785.7482420000001,421.899593,373.89401499999997,19.530976,285.295796,15.0,463.351986,206.775876
454520,28.0,0.0,15.0,0.0,2.0,0.0,6.0,5.0
454510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451400,1326.0,247.0,129.0,23.0,576.0,29.0,154.0,168.0
451510,748.0,177.0,8.0,11.0,357.0,7.0,86.0,102.0
451500,647.158112,111.132072,32.612308,8.10572,314.867616,13.348008,108.405208,58.68718
453910,682.0369569999999,96.463416,79.206478,8.832460000000001,353.96817,6.0467949999999995,74.411224,63.108413999999996
453900,1144.116507,224.81654400000002,62.95892200000001,2.0,571.3687839999999,7.182303999999999,148.12729399999998,127.66265899999999
453940,1692.664796,291.830768,261.64520200000004,24.811503000000002,671.79035,20.209436999999998,246.298672,176.078864
454100,49.959786,2.96714,11.883071,0.488115,27.252057,0.018456,2.7742210000000003,4.576726
454550,43.0,1.0,4.0,2.0,2.0,1.0,21.0,12.0
454500,2103.0,386.0,134.0,29.0,869.0,40.0,384.0,261.0
455300,1878.0042210000001,295.000201,168.001273,17.0,872.001876,22.0,323.000268,181.000603
455010,914.0,153.0,124.0,25.0,244.0,6.0,312.0,50.0
451520,735.0,162.0,25.0,11.0,403.0,8.0,70.0,56.0
454540,8.759387,2.0213970000000003,0.0,0.0,3.368995,0.0,1.347598,2.0213970000000003
454530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451410,353.0,58.0,91.0,4.0,71.0,2.0,90.0,37.0
453930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453920,2476.15262,344.772536,726.945174,18.342981,677.461048,30.543032,439.00153,239.086319
454230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454220,83.0,5.0,16.0,3.0,26.0,1.0,15.0,17.0
454210,21.0,0.0,3.0,2.0,0.0,0.0,5.0,11.0
455410,780.0,77.0,185.0,22.0,135.0,5.0,269.0,87.0
455200,703.997429,130.99962499999998,56.999789,4.0,255.99957,5.0,155.000078,95.998367
455000,1481.0,256.0,417.0,17.0,285.0,16.0,304.0,186.0
454800,23.0,3.0,0.0,0.0,12.0,0.0,6.0,2.0
454710,5.698889,0.077111,1.6204939999999999,0.911185,1.620527,4.1e-05,1.013073,0.45645800000000003
455210,98.0,18.0,2.0,0.0,35.0,2.0,27.0,14.0
400100,961.0,525.0,152.0,0.0,113.0,1.0,65.0,105.0
456910,140.0,98.0,18.0,4.0,8.0,1.0,0.0,11.0
456930,75.0,39.0,10.0,0.0,6.0,0.0,6.0,14.0
457100,1582.6003549999998,618.2848560000001,228.548195,12.926376000000001,246.23596799999999,9.750456,172.588089,294.266415
457400,1102.0040020000001,582.001276,81.00063800000001,15.0,156.0,11.0,57.000406,200.00168200000002
456500,866.0,509.0,39.0,3.0,99.0,1.0,65.0,150.0
456200,1774.760524,639.282748,164.462071,23.909326,422.003543,6.0,265.370348,253.732488
455700,712.838215,247.944985,41.114395,10.286769,247.328782,3.0,81.55111299999999,81.61217099999999
457500,2410.176941,802.6678890000001,549.333871,47.273223,330.714268,18.653726,349.203302,312.33066199999996
457600,282.0,39.0,56.0,11.0,55.0,8.0,52.0,61.0
453100,2106.0,594.0,392.0,22.0,469.0,22.0,317.0,290.0
453200,104.91541000000001,24.255256,26.135067999999997,0.459418,18.912174,0.292232,22.66905,12.192212
410700,1745.965056,145.0,668.352068,47.0,137.058678,47.0,509.495632,192.058678
457300,1436.3950530000002,502.713748,229.451087,22.073624000000002,224.763872,14.249544,262.411335,180.731843
456920,148.0,45.0,19.0,0.0,35.0,0.0,11.0,38.0
447030,239.142998,121.444423,9.305016,0.850973,58.353213,3.7160460000000004,19.441136999999998,26.03219
447200,1250.976102,442.57911500000006,169.050498,11.01271,329.34394299999997,2.51485,128.063837,168.411149
447220,26.8065,6.882750000000001,6.64125,0.12075,4.38725,0.0,4.4677500000000006,4.30675
443400,3476.0545030000003,471.07876600000003,844.3490380000001,46.391853,648.2113439999999,86.332451,986.393124,393.2979270000001
447400,1375.62341,391.64081799999997,372.819657,10.512158000000001,278.423349,16.510021,167.283256,138.43415099999999
447620,119.297948,52.20881000000001,7.5521460000000005,0.776034,24.914692000000002,8.999982000000001,5.293472,19.552812000000003
447730,86.13676000000001,29.6465,2.093872,0.000717,44.560984000000005,0.000239,0.8606509999999999,8.973797
447610,85.986858,27.995608999999998,13.998866,2.999178,13.997708,0.999726,6.998854,18.996917
443300,3547.3803039999993,383.31303399999996,711.3987719999999,91.50080299999999,519.07319,50.667538,1235.2272289999999,556.199738
447600,1622.610928,493.231558,226.163964,24.768764000000004,378.025765,17.975229,177.51909600000002,304.926552
443000,1602.0597440000001,389.355822,130.920443,40.893924,207.912721,27.973481,560.302784,244.700569
454600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442600,1429.0,167.0,328.0,23.0,535.0,8.0,250.0,118.0
443200,2469.565193,431.6082,400.25219000000004,32.107344,316.715466,33.000011,886.379647,369.502335
443100,2702.0,463.0,494.0,35.0,646.0,17.0,764.0,283.0
443110,202.0,3.0,48.0,3.0,113.0,0.0,15.0,20.0
442610,652.0,95.0,30.0,11.0,345.0,2.0,98.0,71.0
447720,264.412473,82.648775,17.068089999999998,0.753927,91.936676,3.507848,25.376851,43.120306
447630,109.001188,15.000374,14.000308,0.0,19.000176,2.0,11.000088,48.000242
471900,1192.581126,500.53568999999993,44.398920999999994,6.119603,451.64088100000004,7.526236,57.157039,125.20275600000001
447210,27.003888,11.000956,0.000762,2.000012,0.000606,0.0,5.000444,9.001107999999999
471910,87.70338699999999,35.02654,5.000681999999999,0.149055,15.056049000000002,0.44708099999999995,6.110517,25.913463
447310,208.51405000000003,100.21123,5.290655,0.62243,70.95702,2.48972,8.402805,20.540190000000003
447410,46.699695,17.79036,4.44759,2.223795,14.084034999999998,0.0,3.7063249999999996,4.44759
471810,66.114036,26.802852,5.360676,1.78698,8.33968,0.0,4.765016,19.058832
447510,44.887513999999996,18.197574,3.6396840000000004,1.2131640000000001,5.661478000000001,2e-06,3.2351720000000004,12.94044
447300,395.513755,137.428739,55.570867,8.000432,122.80036700000001,0.001728,15.083261,56.628361000000005
447230,16.261973,5.868044,3.4958560000000003,0.124852,4.3386070000000005,0.0,1.1236680000000001,1.310946
447240,1.365966,0.350721,0.33841499999999997,0.006153,0.22355899999999998,0.0,0.22766099999999997,0.21945699999999999
447520,16.144965,6.738767999999999,1.544301,0.0,4.913684999999999,0.0,0.42117299999999996,2.5270379999999997
443730,9.495288,2.373822,0.916212,0.0,2.91522,0.0,2.0823,1.207734
443720,9.354612000000001,2.3386530000000003,0.902638,0.0,2.87203,0.0,2.05145,1.1898410000000001
443740,2.438004,0.609501,0.23524599999999998,0.0,0.74851,0.0,0.53465,0.31009699999999996
447050,0.45644999999999997,0.045645,0.0,0.0,0.12172,0.015215,0.0,0.27387
491200,1251.182643,356.091141,220.55502199999998,12.180288000000001,221.60333299999996,20.553277,231.02085300000005,189.17872899999998
423600,1128.0,369.0,42.0,10.0,439.0,52.0,107.0,109.0
432200,3287.0,360.0,423.0,68.0,843.0,71.0,1106.0,416.0
491300,1679.689711,612.1320800000001,187.127454,14.048296,346.84596600000003,19.608596,238.22767199999998,261.699647
433500,1481.9693470000002,417.89930200000003,320.599504,10.330104,233.554976,15.303071000000001,335.586088,148.696302
433400,1293.2102009999999,404.468439,207.442471,9.102087,382.443548,15.684206,126.51803000000001,147.55142
423400,1891.310585,193.818795,104.632095,21.09335,797.4271,125.970715,439.18976,209.17877
491400,784.865232,322.428683,76.943135,4.546365,140.24985399999997,13.090360999999998,99.649092,127.957742
431700,659.9704389999999,166.269769,104.482987,9.376313,129.433434,11.273382999999999,142.741786,96.39276699999999
433700,1610.297859,522.3988380000001,214.705263,14.847802,472.09871599999997,17.0,157.50340699999998,211.743833
433100,1249.926273,269.810884,149.315393,12.491984,289.660779,56.639972,295.003743,177.00351799999999
423710,2594.689415,239.181205,164.367905,27.90665,1332.5729000000001,74.029285,551.81024,204.82123
433510,1279.6534120000001,305.08421599999997,237.348498,21.0,310.122938,16.658274,255.66504600000002,133.77444
433200,1608.927864,312.123152,136.468156,25.0,252.841836,60.217628,581.903412,240.37368
433000,1782.8082,243.78618,94.17292,72.92158,367.65614,76.19436,671.46376,256.61325999999997
423500,1153.782194,226.939108,69.980093,22.996487000000002,349.960186,48.991803,291.93559500000003,142.978922
432110,2028.0,224.0,136.0,33.0,641.0,81.0,608.0,305.0
