precinct,Precinct Pop.,Hispanic,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Some Other Race,Two or more races
822300,985.633472,48.239360000000005,69.974464,42.615424000000004,0.0,770.564864,3.0,3.495744,47.743616
831200,1902.957106,126.680369,276.12494200000003,49.004537,5.000001,1345.697611,6.000227000000001,11.44511,83.004309
821710,1234.43593,254.271422,348.779304,54.92118,4.0,479.050726,5.746059,8.492118,79.175121
823620,1155.306366,196.14719100000002,119.25697600000001,43.05688500000001,0.0,716.35073,16.919413,0.9530389999999999,62.62213200000001
824100,992.998947,85.999844,82.999883,43.999909,0.0,697.99935,18.999974,5.0,57.999987
823610,1640.427091,321.48998,155.707347,87.525746,1.883834,971.278708,18.875998,1.441295,82.22418300000001
821810,1597.105473,167.945512,89.274171,71.144151,2.0,1181.330352,14.739930999999999,2.9999979999999997,67.671358
831230,2082.299887,204.082603,315.400553,82.083087,4.0,1388.31277,8.65122,1.0,78.769654
821730,474.86901,157.364454,32.869128,44.95326,0.0,197.233582,23.247663,0.495326,18.705597
823500,1789.956341,731.9853390000001,314.991009,39.999109000000004,5.999919,571.982666,22.999838,21.999595,79.99886599999999
822020,507.0,47.0,32.0,17.0,0.0,390.0,4.0,5.0,12.0
822010,1740.627007,137.750328,170.95075500000002,68.38134699999999,0.0,1281.103309,15.538664,5.344749,61.557855
824500,725.0,40.0,54.0,13.0,0.0,586.0,0.0,6.0,26.0
824400,1374.775017,200.506512,144.619161,65.41608199999999,0.0,899.0184480000001,11.672699999999999,19.156939,34.385175000000004
824300,1235.5950639999999,240.40291499999998,163.08276,58.817885,1.0,680.921388,43.327297,5.843056000000001,42.199763000000004
824600,381.0,30.0,19.0,12.0,0.0,302.0,4.0,3.0,11.0
822200,1480.948857,111.86763599999999,189.49552500000001,42.008567,12.329066000000001,1029.228533,6.568696000000001,2.287147,87.16368699999998
824200,1071.630333,133.090618,92.29810900000001,72.766047,0.0,708.060474,17.000001,1.000002,47.415082
823730,1003.865437,250.717972,79.619662,48.0,4.0,544.7179719999999,7.0,9.0,60.809831
823740,1540.698427,285.601295,118.721554,58.654024,0.0,984.360777,34.706753,1.706753,56.947271
821900,1329.8251500000001,209.060376,86.59707700000001,49.635695000000005,2.0,898.510339,10.612661,4.409781,68.999221
823720,1557.0,105.0,154.0,86.0,1.0,1136.0,2.0,0.0,73.0
821910,964.17485,141.93962399999998,61.402922999999994,21.364305,1.0,693.489661,14.387339,9.590219,21.000779
823700,1256.134563,75.282028,93.380338,41.0,0.0,984.282028,1.0,1.0,60.190169
821930,746.301573,88.398705,82.278446,51.345976,0.0,487.639223,16.293247,1.293247,19.052729
823600,1236.2287119999999,163.21671,112.22349200000001,41.951941,0.116166,840.868952,5.884745,7.60656,64.36014599999999
821920,542.0,72.0,26.0,49.0,3.0,371.0,0.0,2.0,19.0
423820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423810,24.0,13.0,4.0,3.0,0.0,2.0,0.0,0.0,2.0
830220,1802.836883,108.994384,216.428414,32.163731,0.0,1384.426493,14.320287,0.0,46.503574
851520,1191.37615,284.34381700000006,379.640532,28.936488999999998,2.1131219999999997,412.369207,16.408663,5.119712,62.444608
830700,1901.637324,112.428845,164.75985999999997,13.836079,2.203512,1513.781062,19.601717,16.999935,58.026314
830210,2154.817496,136.202094,208.35258600000003,36.167488,2.550552,1685.200938,10.671212,5.0,70.67262600000001
831410,2195.266107,268.866984,270.509871,92.875497,3.0,1424.34187,16.093296,6.285774,113.292815
831400,1605.733893,208.133016,245.490129,47.124503000000004,1.0,1008.65813,15.906704,3.714226,75.707185
830800,856.0,53.0,73.0,12.0,0.0,654.0,35.0,4.0,25.0
830310,2370.684531,125.481502,185.832171,54.421194,1.9192040000000001,1920.686606,4.0,7.508258,70.83559600000001
830300,1593.447269,36.773298,118.814429,23.578806,1.080796,1359.406794,6.0,0.491742,47.301404
830230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830600,2267.4691359999997,102.575416,203.29288400000002,106.177172,4.796488,1787.2552719999999,6.398244,2.0,54.97366
830200,1005.213821,87.548722,224.57240000000002,37.668781,1.449448,599.279169,4.008501000000001,5.0,45.6868
831300,1857.677836,225.363128,273.083178,39.340782,0.0,1271.065174,6.0,11.113593999999999,31.71198
821700,2043.82143,377.459924,272.930422,67.903808,1.781184,1194.623433,15.562368,6.000035,107.560256
823400,1305.833248,186.373573,114.489578,55.698387,1.0,871.7589310000001,13.953598,2.0,60.559180999999995
823520,1001.166752,220.626427,136.510422,30.301613,2.0,532.2410689999999,8.046402,4.0,67.440819
823410,451.0,44.0,37.0,15.0,3.0,320.0,14.0,2.0,16.0
823510,1233.0,409.0,169.0,88.0,0.0,507.0,7.0,2.0,51.0
821750,624.056245,101.015999,57.829408,38.638005,1.789645,399.274777,5.014513,1.012106,19.481792000000002
821720,54.251352,8.54352,3.7021919999999997,3.7021919999999997,0.284784,37.021919999999994,0.284784,0.0,0.7119599999999999
821740,27.505152000000002,4.33152,1.8769920000000002,1.8769920000000002,0.144384,18.769920000000003,0.144384,0.0,0.36096000000000006
831220,52.092473999999996,4.122426,14.990639999999999,0.374766,0.374766,26.983152,1.499064,0.749532,2.998128
424310,38.381348,13.619188,6.809594,0.619054,0.0,13.619188,0.619054,0.0,3.09527
464710,3.187988,1.336805,1.3743610000000002,0.002519,0.0,0.464914,0.0,0.0,0.009389
475640,292.87272300000006,35.114509999999996,150.33003399999998,7.723801,0.0,70.91826300000001,0.000752,0.001504,28.783859
450200,1818.998902,425.999658,382.999892,140.999973,3.0,770.999478,6.999991,19.0,68.99991
472920,611.707572,68.776645,380.29439,12.137055,0.0,110.851769,1.618274,3.236548,34.792891
440800,1420.2319659999998,389.6316110000001,329.537062,65.649663,0.0,542.4310330000001,23.861233000000002,9.168358999999999,59.953005
473000,408.830526,62.435165000000005,203.447788,7.814010000000001,0.0,90.123669,1.799985,3.747809,39.46209999999999
473200,713.463657,135.037287,372.97104,15.430267,5.385187999999999,142.36887,2.110736,0.5643499999999999,39.595919
440900,2158.321053,691.964923,455.512861,77.58351,4.20537,819.9291750000001,22.230461,4.784474,82.11027900000002
476110,1442.427597,113.964659,350.96618800000005,71.95392600000001,0.0,784.986639,1.001031,13.545231000000001,106.00992300000001
422500,1604.096329,592.750508,133.902196,106.657686,6.0,608.372763,89.657686,8.0,58.75549
422910,2371.4660599999997,633.727535,142.888775,199.26425,0.0,1255.22543,75.55551,11.80076,53.0038
450400,1326.0,282.0,260.0,58.0,3.0,696.0,3.0,0.0,24.0
472000,902.029633,106.87812600000001,412.61367,34.276545,0.999616,290.00437,1.9915070000000001,1.0,54.26579900000001
473100,842.811623,144.18309599999998,369.82148700000005,19.117552,0.0,228.08059599999999,3.893233,21.568335,56.147324000000005
431100,1951.1965,803.397367,349.750096,329.784091,6.847468999999999,342.356635,26.863976,9.324887,82.87197900000001
422400,2047.375763,785.747797,206.12863800000002,216.358642,0.657619,670.336809,77.206769,11.487646,79.451843
422300,1311.624237,484.252203,160.87136199999998,85.641358,3.342381,430.663191,75.79323099999999,3.512354,67.548157
441300,1631.3575660000001,685.5164970000001,282.968348,74.419528,9.387205,491.90437299999996,17.0,4.0,66.161615
471800,1368.8394270000001,191.318191,504.676099,77.25874099999999,3.508113,465.71308600000003,10.339972,9.339952,106.68527300000001
472100,1088.152722,147.005586,494.12326399999995,29.023128,1.298403,331.738116,7.941584000000001,4.6600280000000005,72.362613
431130,1039.637602,401.54882599999996,290.640404,141.04602,6.262340999999999,127.53864100000001,9.745702,11.960376,50.895292
431400,367.65473,111.221654,89.633441,72.62420300000001,0.0,70.520964,1.13405,2.723978,19.79644
491120,871.043611,226.706053,218.96640700000003,181.488365,4.476651,163.10001400000002,7.4141010000000005,4.625749,64.266271
421300,1970.2174670000002,1118.173595,212.157378,92.324164,5.42875,382.13910400000003,62.547249,23.289896000000002,74.15733100000001
421200,1861.0,758.0,258.0,110.0,13.0,525.0,82.0,23.0,92.0
491210,1547.4649090000003,383.60107000000005,501.29832799999997,231.674148,0.0,290.924719,23.329529,19.875634,96.76148099999999
491100,1452.6902560000003,331.602147,326.79459,269.815264,0.0,373.657451,30.445782,12.374567,108.000455
421100,2451.0,1105.0,222.0,326.0,2.0,645.0,68.0,10.0,73.0
442100,1003.670753,447.14717,222.25385400000002,37.190725,0.0,244.075782,1.789625,0.0,51.213597
442000,1042.116921,436.621684,216.726598,29.438445,3.0,285.13463199999995,4.097799,6.0,61.097763
471700,888.588609,155.518753,306.901147,46.932064000000004,6.49739,319.566288,4.492158,2.9947920000000003,45.686017
470600,1622.871016,399.96480099999997,754.7273339999999,96.428608,0.529516,268.61726799999997,6.915115999999999,3.7790659999999994,91.90930699999998
470900,1134.556722,371.489325,317.86057500000004,106.36802700000001,4.1874,217.114596,17.509519,15.2181,84.80918
420900,1417.2203459999998,586.166978,183.454789,143.09033300000002,4.876004,410.31958900000006,20.618386,11.887463,56.806804
481100,345.189237,191.868323,69.685248,7.531689999999999,0.0,60.742349000000004,0.869993,5.41054,9.081094
447700,599.004551,202.002661,109.99916300000001,101.99817,0.99997,154.001032,4.99997,0.0,25.003585
432030,1415.0720740000002,268.614608,156.830129,137.632868,1.0,755.788078,33.0,8.600913,53.605478
481110,68.740845,45.87313,7.910005,2.238525,3.0,8.051314999999999,0.047705,0.238525,1.38164
481200,3061.1685589999997,1779.3141409999998,449.449508,244.696076,8.99944,405.823136,63.581216999999995,14.938977,94.366064
447710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470500,863.770507,222.91418399999998,339.105817,58.599787,0.0,174.857027,1.21912,11.860994000000002,55.21357799999999
470400,1086.0844379999999,317.89325699999995,421.07980200000003,73.681378,8.259289,185.396119,6.658339,7.952099000000001,65.16415500000001
480010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470100,354.71983,65.317654,151.898321,22.216121,5.195032,91.95568200000001,1.1753339999999999,3.391918,13.569768000000002
430770,361.23471900000004,108.90466500000001,74.38394100000001,82.1922,0.821922,73.151058,4.931532000000001,0.0,16.849401
432010,1308.979022,280.18315199999995,116.55483100000001,145.61562800000002,0.0,727.5590179999999,0.0,4.1304549999999995,34.935938
432020,1979.729648,1049.462168,222.032304,261.240796,0.897952,354.125672,29.71992,5.9624880000000005,56.288348
481300,1328.3667209999999,789.977443,199.99162500000003,114.19737199999999,1.106076,164.924669,15.418695,5.0,37.750840999999994
481410,1143.0,490.0,304.0,89.0,8.0,170.0,37.0,5.0,40.0
430100,909.371213,631.777195,88.04474800000001,50.146718,3.966583,91.801326,17.068006,4.866232,21.700405
430740,96.06903,67.836108,16.222302,2.402124,2.0,1.206372,0.0,0.0,6.402124
430710,51.93097,27.163892,16.777698,1.597876,0.0,4.793628,0.0,0.0,1.597876
430600,2901.572601,1055.916009,538.478014,460.194508,8.0,627.734523,32.0,15.872365,163.377182
481310,61.0,24.0,26.0,0.0,0.0,7.0,0.0,0.0,4.0
481420,128.0,76.0,11.0,9.0,3.0,26.0,0.0,0.0,3.0
482050,72.28916400000001,42.081424,18.138005,5.007221,1e-06,5.033561,1.347234,2e-06,0.6817160000000001
430510,162.835876,88.07824199999999,17.670084,15.665227,0.0,34.818937999999996,0.0,0.339776,6.263609
430400,1050.6673010000002,560.577416,199.687275,65.83673499999999,0.000662,161.18378899999996,20.157374,14.930455,28.293595000000003
430470,2.991272,1.804322,0.464107,0.13137000000000001,0.0,0.284635,0.219258,0.0,0.08758
482030,57.388834,26.692534000000002,8.67508,10.009634,2e-06,10.009638,0.667308,4e-06,1.334634
482010,128.39569799999998,69.594263,23.816641,13.768946,0.372117,14.515588999999997,0.744234,0.74449,4.839417999999999
481430,1.48092,0.95202,0.31734,0.0,0.0,0.10578,0.0,0.0,0.10578
481440,26.511744,17.043264,5.681088,0.0,0.0,1.893696,0.0,0.0,1.893696
430450,13.322865,7.221379,2.471488,1.428829,0.038617,1.506063,0.077234,0.077234,0.5020209999999999
420500,3223.390581,898.7268690000001,535.737598,371.65515999999997,10.854945999999998,1101.918602,168.50406900000002,15.600120999999998,120.39321600000001
420400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420310,399.86149600000005,130.658699,104.088696,37.37981,2.848104,94.34185599999999,9.949392,6.848104,13.746835
420410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420300,15.138968,3.3417120000000002,4.911304,1.620224,0.151896,4.658144,0.050632,0.151896,0.25316
420620,1892.855971,335.24882099999996,224.99313899999999,116.98328599999999,8.032674,1102.4667729999999,33.262012999999996,9.938183,61.931081999999996
441100,2078.167143,842.471075,422.15215,89.402476,5.090084,586.011585,35.001202,15.347593,82.690978
420600,1651.3971199999999,380.345307,339.705649,127.336936,2.0,679.993973,35.701308,7.42993,78.88401700000001
421000,1486.599323,570.82386,221.92177800000002,64.715813,3.0,476.25867500000004,67.346464,2.0,80.53273300000001
441000,1648.2626510000002,634.3376549999999,340.09414499999997,65.623853,0.407425,529.3519369999999,16.392272000000002,4.3692779999999996,57.68608599999999
420510,21.650059,6.436129,1.755305,8.190838000000001,2.925275,0.5872229999999999,0.585095,0.0,1.170194
420340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440210,137.0,50.0,57.0,3.0,0.0,26.0,0.0,0.0,1.0
440200,1380.974701,583.6148430000001,354.205563,20.70442,3.0,348.421768,16.331308,0.930882,53.765917
440500,1117.1374259999998,391.855885,298.528464,27.039568000000003,0.0,327.978026,19.15364,5.096217,47.485625999999996
440400,1230.742139,512.8002270000001,340.106295,28.614862,5.37554,281.52392599999996,10.777610000000001,9.322867,42.220811999999995
440610,1369.051343,464.15486199999987,315.31849800000003,56.509724,5.067136,458.01262299999996,8.014962,7.49915,54.474388
440600,816.037384,240.41209,227.313104,28.539684,0.0,288.22452799999996,1.539684,0.376276,29.632018000000002
440100,1261.722914,359.080426,356.340304,36.470937,0.0,433.378981,13.790009,3.831641,58.830616
450300,1114.001098,300.000342,246.000108,32.000027,0.0,500.000522,4.000009,2.0,30.00009
484000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440700,1295.7382109999999,478.751863,303.833575,40.587143,5.932864,414.63505799999996,4.653247,9.506945,37.837516
440300,1929.255388,714.4079959999999,342.089617,58.854623000000004,10.534376,704.196944,14.254371999999998,9.766317999999998,75.151142
422200,1163.6960199999999,441.42463499999997,162.014535,49.380624999999995,0.0,315.77912,82.96954,22.0,90.127565
422210,1046.338,348.58126,97.98704000000001,66.62013999999999,2.0,372.24527,102.03091,18.0,38.87338
422000,2068.57093,658.20199,368.7972679999999,88.781636,11.16847,766.03187,36.943804,7.031766,131.61412600000003
422100,1387.5640899999999,428.131428,208.522435,100.612605,2.0,479.265993,89.237057,2.507179,77.28739300000001
422110,851.836587,257.044712,170.555787,86.671582,3.0,238.475332,37.416479,10.492821,48.179874000000005
483000,2960.6970579999997,1950.440276,294.887552,279.81174799999997,5.933986,281.81174799999997,40.33986,13.801957999999999,93.66993
420700,1985.181666,993.902515,277.441536,75.818172,6.7012979999999995,497.753218,46.402596,9.701298,77.461033
420710,174.93409400000002,115.340484,17.844997,9.995345,0.260255,28.223217,0.260255,0.0,3.009541
420220,32.0,3.0,6.0,14.0,0.0,1.0,3.0,0.0,5.0
420230,2793.873584,2197.965797,98.31824399999999,107.49786,1.73973,254.241235,82.03569900000001,17.474394,34.60062500000001
420240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481810,1183.302942,733.559724,98.112448,190.188252,0.066014,130.188252,7.66014,8.198042,15.33007
420020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442200,1456.6144829999998,825.520869,199.03796400000002,95.781994,0.0,279.321801,20.19321,2.41151,34.347134999999994
420010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481500,2595.27837,1469.769556,387.2621729999999,194.94457,4.429279,391.5595399999999,53.688573,6.803824,86.82085500000001
430150,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
481530,92.82025900000001,75.40409100000001,6.135241,4.156131,0.0,5.145686,0.791644,0.0,1.1874660000000001
481510,235.987456,107.701824,22.675456,30.085376,0.0,51.849344,7.0,0.0,16.675456
420610,20.000022,12.000012,0.0,2e-06,0.0,1.0,4.000003,0.0,3.000005
420250,963.9030630000001,513.526077,128.878689,47.901314,0.0,216.66385300000002,26.31947,3.314943,27.298717
420200,1116.2756540000003,624.157082,80.95783,99.604836,1.0,278.87024,18.384186,4.210438,9.091042
441400,2464.0,1063.0,368.0,119.0,0.0,779.0,35.0,5.0,95.0
420360,27.0,4.0,5.0,0.0,7.0,8.0,0.0,0.0,3.0
420370,18.0,4.0,6.0,1.0,0.0,2.0,1.0,0.0,4.0
420910,344.52138,171.00423500000002,47.699626,28.46496,0.0,75.354623,9.363118,0.252663,12.382155
420810,138.860467,73.80688899999998,22.51194,2.64156,0.0,34.816818999999995,0.0,1.1125369999999999,3.9707219999999994
420800,661.445961,412.65526500000004,72.01287,31.575796999999998,1.000023,106.94315999999999,19.157287999999998,1.6595699999999998,16.441987999999995
420050,383.708839,232.658661,49.189395000000005,6.184271,0.0,75.800336,8.141653999999999,0.0,11.734522
420260,64.817032,35.09678,9.558272,4.181744,0.298696,12.246536,0.597392,0.298696,2.538916
420030,342.0,291.0,17.0,0.0,0.0,12.0,6.0,0.0,16.0
420060,234.048,126.35199999999999,26.288,16.96,0.0,40.704,8.48,5.088,10.176
420040,196.210348,45.367472,16.843876,19.083835999999998,0.123996,109.063256,1.23996,0.0,4.487952
481540,355.52631799999995,259.454974,33.946866,21.769086,0.288664,23.290971999999996,4.871112,0.8659919999999999,11.038651999999999
481520,273.149184,173.563544,33.432322,15.649172,0.711326,25.607736,7.11326,2.133978,14.937846
481820,294.54866100000004,223.47147900000002,18.07047,11.444631000000001,0.0,28.912752,1.807047,3.614094,7.228188
481800,2077.850538,1219.3943600000002,243.07181400000002,197.988878,11.58141,306.823982,39.03409,10.559376,49.396628
430160,17.097728000000004,12.356409000000001,1.3210750000000002,0.855169,1.2e-05,1.3994700000000002,0.9323640000000001,0.0,0.23322900000000002
481910,395.52901199999997,196.12642599999998,59.023716,64.101118,3.989876,59.351942,5.443886,2.637252,4.854796
481400,1244.0,685.0,218.0,123.0,2.0,142.0,19.0,6.0,49.0
430440,15.950242000000001,6.7278400000000005,1.6343320000000001,0.688149,0.0,1.376298,0.018431,0.0,5.505192
430410,6.857862000000001,2.805489,0.623442,0.311721,0.0,0.623442,0.0,0.0,2.493768
430020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481900,1259.840614,853.74353,63.982707,97.01791,4.926018,166.45797700000003,21.126345999999998,15.843849,36.742277
481940,40.939218000000004,25.710620000000002,1.97774,4.548802,0.593322,5.339898,0.0,2.175514,0.593322
481550,6.928068000000001,5.628132,0.457932,0.310212,0.0,0.384072,0.059088,0.0,0.088632
430140,17.993682,9.99796,2.9965460000000004,0.002254,0.000294,2.998212,0.0,0.9996,0.998816
481930,11.471841000000001,7.20261,0.5573440000000001,1.271693,0.165873,1.4972910000000001,0.0,0.609679,0.167351
481920,194.451339,147.52852099999998,11.92953,7.555369,0.0,19.087248,1.192953,2.385906,4.771812
430110,5.531784,3.865584,0.6331559999999999,0.0,0.033324,0.799776,0.0,0.133296,0.066648
481960,14.208124000000002,11.110112,0.213656,0.854624,0.0,0.427312,0.427312,0.106828,1.0682800000000001
481970,14.582652000000001,11.402976,0.219288,0.877152,0.0,0.438576,0.438576,0.109644,1.09644
481950,21.698361,13.62699,1.04823,2.410929,0.314469,2.830221,0.0,1.1530529999999999,0.314469
430120,0.019587999999999998,0.013687999999999999,0.002242,0.0,0.000118,0.002832,0.0,0.000472,0.000236
430130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430430,199.922555,118.942695,39.99031,2.9974550000000004,5e-06,22.994735000000002,3.00001,3.00001,8.997335
482020,20.212128999999997,9.626046,7.6986360000000005,1.924266,0.0,0.962657,0.0,0.0,0.000524
482000,182.22279,98.77003400000001,33.803648,19.542734000000003,0.528182,20.599098,1.056364,1.056364,6.866366
482040,18.605505,10.084723,3.451456,1.9953729999999998,0.053929,2.103231,0.107858,0.107858,0.701077
430420,3.0325320000000002,1.5913650000000001,0.717976,0.31567900000000004,0.006485,0.290782,0.01297,0.01297,0.084305
430500,12.697872,6.926112,1.4429400000000001,1.298646,0.0,2.6934880000000003,0.0,0.0,0.33668600000000004
447040,23.998943999999998,4.9997799999999994,1.999912,0.0,0.0,0.999956,0.0,0.0,15.999296
456900,698.8154360000001,77.526194,264.276108,82.65289899999999,2.084171,237.60188699999998,0.831935,1.431483,32.410759
447010,73.234656,25.37502,15.417688,7.0664,0.0,22.484043999999997,0.0,0.9636,1.927904
447020,29.54157,17.724942,0.984719,0.0,0.0,5.908314,0.984719,0.0,3.938876
456620,103.915013,23.977635,24.0,8.986581000000001,1.991054,38.968689,1.991054,0.0,4.0
456600,726.451278,96.187406,230.40336399999998,80.928965,3.577915,260.080407,6.5690930000000005,2.799269,45.904859
456700,732.036812,112.111092,230.147416,89.772046,0.337914,252.61500999999998,3.187358,1.710446,42.15553
443710,113.228346,39.233123000000006,23.837201,10.925354,0.0,34.76288,6.5e-05,1.489821,2.979902
447110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456610,25.694726000000003,3.1750920000000002,9.172488000000001,2.64591,0.0,8.702104,0.411586,0.058798,1.528748
443700,604.350406,141.044131,204.26595200000003,69.97041899999999,0.008946,161.251206,2.008967,1.266797,24.533987999999997
447120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447100,544.599522,216.695005,112.84494600000001,99.761474,1.635434,80.136266,0.0,0.817717,32.70868
455500,1091.645919,385.602464,252.80434699999998,90.99772899999999,1.0,317.805312,5.924921,6.129306,31.38184
455400,2118.8381269999995,700.722468,462.585994,325.582874,3.0,520.7009840000001,16.075079000000002,13.950116000000001,76.220612
443800,628.98784,274.99552,123.99808,52.99728,1.0,148.99824,1.0,3.9996799999999997,21.99904
454700,711.2994609999998,190.949263,139.92308900000003,74.37844399999999,0.0,253.40341,12.0,1.999933,38.645322
442820,859.0,420.0,101.0,94.0,0.0,183.0,3.0,1.0,57.0
443500,2615.0,1224.0,285.0,530.0,18.0,477.0,11.0,6.0,64.0
442800,1048.0143,470.005356,125.001352,115.001378,5.2e-05,275.005694,22.0,4.000026,37.000442
442700,2192.9857,701.994644,259.998648,119.99862200000001,6.999948,987.994306,16.0,13.999974,85.99955800000001
443600,1022.0,480.0,125.0,60.0,6.0,289.0,14.0,11.0,37.0
456110,798.691138,270.671942,103.23019,156.172337,1.0,223.003222,2.387627,11.509492999999999,30.716327
455900,1338.494176,489.256,297.760672,157.10608,8.0,297.928992,17.0,8.34512,63.097312
455100,1785.7482420000001,659.701776,361.239328,363.89401499999997,2.0,278.70286799999997,15.0,15.307282,89.902973
454520,28.0,9.0,0.0,15.0,0.0,2.0,0.0,0.0,2.0
454510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451400,1326.0,332.0,200.0,125.0,5.0,574.0,23.0,4.0,63.0
451510,748.0,186.0,155.0,7.0,2.0,355.0,7.0,5.0,31.0
451500,647.158112,170.38753599999998,94.11005999999999,32.612308,1.621144,314.05704399999996,13.348008,2.4317159999999998,18.590296
453910,682.0369569999999,148.161321,73.54001799999999,78.60349299999999,3.902316,352.50485699999996,6.0467949999999995,3.1365410000000002,16.141616
453900,1144.116507,271.557721,190.39662,56.95892200000001,1.0,563.895246,7.182303999999999,7.0,46.125694
453940,1692.664796,408.968085,251.050615,256.56324800000004,3.097684,666.7272009999999,20.209436999999998,10.973093,75.075433
454100,49.959786,6.875905,2.947915,11.644781000000002,0.0,27.252057,0.018456,0.954698,0.265974
454550,43.0,31.0,0.0,4.0,0.0,2.0,0.0,2.0,4.0
454500,2103.0,656.0,326.0,132.0,7.0,863.0,34.0,12.0,73.0
455300,1878.0042210000001,554.000603,244.000201,158.001273,2.0,865.001809,22.0,6.0,27.000335
455010,914.0,414.0,111.0,122.0,3.0,241.0,6.0,1.0,16.0
451520,735.0,147.0,135.0,25.0,0.0,403.0,8.0,1.0,16.0
454540,8.759387,4.042794000000001,0.0,0.0,0.0,3.368995,0.0,1.347598,0.0
454530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451410,353.0,138.0,39.0,91.0,0.0,71.0,2.0,0.0,12.0
453930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453920,2476.15262,672.087849,282.915211,697.630881,3.0,663.461048,30.543032,21.885758,104.628841
454230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454220,83.0,28.0,5.0,15.0,1.0,26.0,1.0,0.0,7.0
454210,21.0,12.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0
455410,780.0,358.0,59.0,184.0,2.0,130.0,2.0,9.0,36.0
455200,703.997429,223.99882000000002,123.999625,53.999789,0.0,254.99957,5.0,0.0,41.999625
455000,1481.0,500.0,206.0,409.0,7.0,276.0,16.0,25.0,42.0
454800,23.0,8.0,2.0,0.0,0.0,12.0,0.0,0.0,1.0
454710,5.698889,2.051314,0.077085,1.6204939999999999,0.0,1.595211,0.0,6.7e-05,0.354718
455210,98.0,40.0,15.0,1.0,0.0,35.0,2.0,0.0,5.0
400100,961.0,156.0,491.0,145.0,0.0,113.0,0.0,7.0,49.0
456910,140.0,15.0,97.0,13.0,0.0,7.0,1.0,0.0,7.0
456930,75.0,14.0,35.0,10.0,0.0,6.0,0.0,4.0,6.0
457100,1582.6003549999998,403.700018,538.943741,212.86186099999998,10.926376000000001,241.35554,9.750456,3.99998,161.062383
457400,1102.0040020000001,185.00208800000001,554.000754,77.000522,10.0,154.0,11.0,8.0,103.00063800000001
456500,866.0,173.0,484.0,39.0,2.0,95.0,1.0,7.0,65.0
456200,1774.760524,519.102575,581.555118,161.462071,3.0,411.003543,6.0,7.0,85.637217
455700,712.838215,175.462311,225.721605,37.114395,1.0,243.328782,1.0,0.0,29.211122
457500,2410.176941,673.593382,723.90121,527.250798,3.192112,324.921794,14.326863,8.326863,134.663919
457600,282.0,115.0,28.0,46.0,0.0,53.0,8.0,7.0,25.0
453100,2106.0,639.0,489.0,372.0,6.0,462.0,22.0,6.0,110.0
453200,104.91541000000001,34.109612,21.332936,25.842836,0.0,18.160524,0.0,1.920578,3.548924
410700,1745.965056,753.865172,103.0,643.041206,1.0,132.058678,47.0,6.0,60.0
457300,1436.3950530000002,454.29769400000004,444.055415,223.137537,10.073624,220.6443,14.249544,1.0,68.936939
456920,148.0,25.0,44.0,19.0,0.0,35.0,0.0,1.0,24.0
447030,239.142998,46.721942999999996,111.373923,9.305016,0.0,57.19008600000001,2.9406280000000002,1.701946,9.909456
447200,1250.976102,286.06743,407.77856499999996,159.001744,2.279956,326.641141,2.51485,6.925498,59.766918
447220,26.8065,10.66625,5.5545,4.9105,0.0805,3.9445,0.0,0.04025,1.61
443400,3476.0545030000003,1450.028735,315.08182300000004,833.2506950000001,8.592388,645.0021839999999,86.332451,14.110817,123.65541
447400,1375.62341,284.620561,365.693837,367.691149,3.0,274.45940899999994,15.357788000000001,8.058401,56.742264999999996
